Bid Details,,,
Bid End Date/Time,,05-08-2021 19:00:00,
Bid Opening Date/Time,,05-08-2021 19:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Border Security Force (bsf),
Office Name,,Shq Bsf Bhopal Tactical Hq Koraput,
Total Quantity,,3,
Item Category,,repair of composter machine & relay contactor 240v/25a,
Years of Past Experience required,,1 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer764021,SHQ BSF Koraput C/O1Arun KulkarniCITS, Opposite 3 rd Bn OSAP315NH 26 Koraput",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Arun Kulkarni,,"764021,SHQ BSF Koraput C/OCITS, Opposite 3 rd Bn OSAPNH 26 Koraput",,3,,15,
