Bid Details,,,
Bid End Date/Time,,06-08-2021 11:00:00,
Bid Opening Date/Time,,06-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,80 (Days),
Ministry/State Name,,Ministry Of Heavy Industries And Public Enterprises,
Department Name,,Department Of Heavy Industry,
Organisation Name,,Bharat Heavy Electricals Limited (bhel),
Office Name,,10130010-hpep Hyderabad,
Total Quantity,,3,
Item Category,,"TC9756453036-GATE VALVE SS 2"" 150# RF+ NACE+ H2",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,4 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng OfficerMadhusudhan502032,TC Stores , BHEL HPEP1390Garikipati, Ramachandrapura",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"MadhusudhanGarikipati",,"502032,TC Stores , BHEL HPEP, Ramachandrapura",,3,,90,
