Bid Details,,,
Bid End Date/Time,,17-08-2021 13:00:00,
Bid Opening Date/Time,,17-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Human Resource Development,
Department Name,,Department Of Higher Education,
Organisation Name,,Indian Institute Of Technology Kanpur,
Office Name,,Kanpur,
Total Quantity,,100,
Item Category,,Infrared Temperature Sensor,
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Certificate (Requestedin ATC),OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,80 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Manoj Kumar Duklan,,"208016,Central Store &Purchase Section, IIT Kanpur,GT Road, Kalyanpur 208016(UP)",,100,,30
