Bid Details,,,
Bid End Date/Time,,16-08-2021 15:00:00,
Bid Opening Date/Time,,16-08-2021 15:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Pmo,
Department Name,,Department Of Atomic Energy,
Organisation Name,,Irel India Limited,
Office Name,,Ho,
Total Quantity,,1,
Item Category,,Spares for Electrostatic Plate Separators (ESPS) - 17 Items,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
"",ePBG Percentage(%),,3.00,
"",Duration of ePBG required (Months).,,14,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer629252,IREL(India) LimitedP.O.: MANAVALAKURICHI DIST.:1K Sateesh Kumar1120KANYAKUMARI, STATE:TAMILNADU PIN -629 252",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,K Sateesh Kumar,,"629252,IREL(India) LimitedP.O.: MANAVALAKURICHI DIST.:KANYAKUMARI, STATE:TAMILNADU PIN -629 252",,1,,120,
