Bid Details,,,
Bid End Date/Time,,06-08-2021 13:00:00,
Bid Opening Date/Time,,06-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Coal,
Department Name,,Materials Management,
Organisation Name,,Western Coalfields Ltd,
Office Name,,Western Coalfields Limited / Nagpur,
Total Quantity,,1,
Item Category,,BOQ,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,7 Days,
Estimated Bid Value,,731600,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,ICICI,
"",ePBG Percentage(%),,3.00,
"",Duration of ePBG required (Months).,,14,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer442505,Regional Stores, WCL1Asaari MahenderP.O. GHUGUS COLLIERY Distt145Chandrapur, M.S ; Pin 442 505",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Asaari Mahender,,"442505,Regional Stores, WCLP.O. GHUGUS COLLIERY DisttChandrapur, M.S ; Pin 442 505",,1,,45,
