Bid Details,,,
Bid End Date/Time,,17-08-2021 17:00:00,
Bid Opening Date/Time,,17-08-2021 17:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Consumer Affairs Food And Public Distribution,
Department Name,,Department Of Food And Public Distribution,
Organisation Name,,Food Corporation Of India (fci),
Office Name,,Punjab Region,
Item Category,,"Custom Bid for Services - Regular RTC Bhogpur to BudgamTE 12082021",
Contract Period,,2 Year(s),
"Past Experience of Similar Servicesrequired",,Yes,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
"SHG Exemption for Years of Experience andTurnover",,No,
Document required from seller,,"Experience Criteria,Bidder Turnover,Certificate (Requestedin ATC),Additional Doc 1 (Requested in ATC),Additional Doc2 (Requested in ATC),Additional Doc 3 (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Estimated Bid Value,,5554000,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
"",EMD Percentage(%),,2.00,
"",EMD Amount,,111080,
"",Advisory Bank,,ICICI,
ePBG Percentage(%),,10.00,,
Duration of ePBG required (Months).,,30,,
Pre-Bid Date and Time,Pre-Bid Venue,
28-07-2021 10:00:00,FCI RO Punjab Chandigarh,
"",Specification,,Values
"",Core,,
"","Description /Nomenclature of Service Proposed for procurement usingcustom bid functionality",,"Regular RTC Bhogpur to BudgamTE 12082021"
"",Regulatory/ Statutory Compliance of Service,,YES
"","Compliance of Service to SOW, STC, SLA etc",,YES
"",Addon(s),,
"",S.No.,,"Consignee/Reporting Officer",,,Address,,"ServiceQuantity ofProcurement( to bechosen 1 inallcircumstances)",,"AdditionalRequirement"
"",1,,Gurtez Singh,,,"160047,Food Corporation ofindia , Regional Office (Punjab)Chandigarh Bays No.34-38Sector-31 A Chandigarh",,1,,N/A
