Bid Details,,,
Bid End Date/Time,,06-08-2021 17:00:00,
Bid Opening Date/Time,,06-08-2021 17:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,70 (Days),
Ministry/State Name,,Ministry Of Statistics And Programme Implementation,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,"Sardar Patel Bhawan, Sansad Marg, New Delhi - 110001",
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,40 Lakh (s),
OEM Average Turnover (Last 3 Years),,100 Lakh (s),
Years of Past Experience required,,3 Year (s),
MSE Exemption for Years Of Experience,,Yes,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,8000000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00,,
Duration of ePBG required (Months).,,40,,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer110001,Sardar Patel Bhawan,1Chiranjeev Kumar160Sansad Marg, New Delhi",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Chiranjeev Kumar,,"110001,Sardar Patel Bhawan,Sansad Marg, New Delhi",,1,,60,
