Bid Details,,,
Bid End Date/Time,,11-08-2021 16:00:00,
Bid Opening Date/Time,,11-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Commerce And Industry,
Department Name,,Department Of Commerce,
Organisation Name,,Indian Institute Of Foreign Trade (iift),
Office Name,,"Qutab Institutional Area, New Delhi - 110016",
Total Quantity,,4,
Item Category,,Workstation,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Certificate (Requested in ATC),OEM AuthorizationCertificate,Additional Doc 1 (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
"",EMD Percentage(%),,2.00,
"",EMD Amount,,12520,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Type,,Form Factor,,Desktop
Processor,,Processor Make,,Intel
"",,Processor Generation,,"NA, 10 Or higher"
"",,"Number of Cores perProcessor",,"8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 64 Orhigher"
"",,"Processor Base Frequency(GHz)",,"3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 4, 4.1, 4.2, 4.3, 5.2 Orhigher"
"",,Processor Description,,"Intel Xeon W Series, Intel Xeon Bronze Series, IntelXeon Silver Series, Intel Xeon Gold Series, Intel XeonPlatinum Series Or higher"
"",,Processor Number,,"Intel Xeon W-3245, Intel Xeon W-3245M, Intel XeonW-3265, Intel Xeon W-3265M, Intel Xeon W-3275, IntelXeon W-3275M, Intel Xeon W-2235, Intel Xeon W-2255, Intel Xeon W 10855M, Intel Xeon W 10885M,Intel Xeon W 1290P, Intel Xeon W 1290, Intel Xeon W1270P, Intel Xeon W 1270, Xeon 2286M, Xeon 2276MOr higher"
"",,"Number of Socketspopulated with theProcessors",,"1, 2 Or higher"
"",,Cache (MB),,16.0 - 64.0 Or higher
"",,Out of Band Management,,"Intel vPro, AMD DASH, NA Or higher"
Motherboard,,Chipset Number,,"Intel C246, Intel CM246, Intel C422, Intel C621, IntelC622, Intel C624, Intel X99, Intel X299, Intel W480,Intel WM490 Or higher"
"","Expansion Slots (PCIe x 1)(Number)",,"0, 1, 2, 3, 4 Or higher",
"","Expansion Slots (PCIe x 4)(Number)",,"1, 2, 3 Or higher",
"","Expansion Slots (PCIe x 8)(Number)",,"0, 1, 2 Or higher",
"","Expansion Slots (PCIe x 16)(Number)",,"1, 2, 3, 4 Or higher",
"",Graphics Type,,Dedicated/Discrete,
"",Number of Graphic Cards,,"1, 2, 3, 4 Or higher",
Specification,,Specification Name,,Bid Requirement (Allowed Values)
