Bid Details,,,
Bid End Date/Time,,16-08-2021 16:00:00,
Bid Opening Date/Time,,16-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Pmo,
Department Name,,Department Of Atomic Energy,
Organisation Name,,N/a,
Office Name,,Karnataka,
Total Quantity,,1,
Item Category,,Laptop,
Years of Past Experience required,,1 Year (s),
MSE Exemption for Years Of Experience,,Yes,
Startup Exemption for Years Of Experience,,Yes,
Document required from seller,,"Experience Criteria,Compliance of BoQ specification andsupporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer560065,National Centre forBiological Sciences NCBS-TIFR,1Prashanth K115GKVK CAMPUS, BELLARY ROAD,BANGALORE",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Prashanth K,,"560065,National Centre forBiological Sciences NCBS-TIFR,GKVK CAMPUS, BELLARY ROAD,BANGALORE",,1,,15,
