Bid Details,,,
Bid End Date/Time,,17-08-2021 15:00:00,
Bid Opening Date/Time,,17-08-2021 15:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Production,
Organisation Name,,Indian Ordnance Factories,
Office Name,,***********,
Total Quantity,,3,
Item Category,,INSERT TYPE END MILL,
OEM Average Turnover (Last 3 Years),,4 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Additional Doc 1(Requested in ATC),Additional Doc 2 (Requested inATC),Compliance of BoQ specification and supportingdocument*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,80 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************TIRUVALLUR3120",S.No.
1,
"S.No.Document TitleDescriptionApplicable i.r.o. ItemsSPECIFICATION1SPECIFICATION OF THE ITEMINSERT TYPE END MILL(3)ViewPRE QUALIFICATIONCRITERIA2PRE QUALIFICATION CRITERIAINSERT TYPE END MILL(3)View",S.No.,,,Document Title,,Description,,Applicable i.r.o. Items
1,,,"SPECIFICATIONView",,SPECIFICATION OF THE ITEM,,INSERT TYPE END MILL(3),
2,,,"PRE QUALIFICATIONCRITERIAView",,PRE QUALIFICATION CRITERIA,,INSERT TYPE END MILL(3),
