Bid Details,,,
Bid End Date/Time,,06-08-2021 14:00:00,
Bid Opening Date/Time,,06-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,80 (Days),
Ministry/State Name,,Kerala,
Department Name,,Higher Education Department Kerala,
Organisation Name,,Directorate Of Technical Education,
Office Name,,Office,
Total Quantity,,24400,
Item Category,,CAT 6 Cable for Indoor use,
"Minimum Average Annual Turnover of theBidder",,3 Lakh (s),
OEM Average Turnover (Last 3 Years),,4 Lakh (s),
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,30 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,829600,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Registered Brand,
"SpecificationSpecification NameBid Requirement (Allowed Values)GENERICCable category: Category 6CAT6 U/UTPUnshielded/Unshieldedtwisted pair or Category 6Foiled/Unshileded twistedpair or Category 6 Shielded/Foiled Twisted PairCable colourWhite, Blue, Red, Yellow, Green, Grey, VioletConductor diameter0.57 mm (23 AWG)Length of cable in a bundle305 mtrs.(Mtrs)CONSTRUCTIONALCable jacket materialLow Smoke zero halogen (LSZH), Fire retardant PVCCERTIFICATIONSUL Marking on CableYes",Specification,,Specification Name,,Bid Requirement (Allowed Values)
GENERIC,,"Cable category: Category 6Unshielded/Unshieldedtwisted pair or Category 6Foiled/Unshileded twistedpair or Category 6 Shielded/Foiled Twisted Pair",,CAT6 U/UTP,
"",,Cable colour,,"White, Blue, Red, Yellow, Green, Grey, Violet",
"",,Conductor diameter,,0.57 mm (23 AWG),
"",,"Length of cable in a bundle(Mtrs)",,305 mtrs.,
CONSTRUCTIONAL,,Cable jacket material,,"Low Smoke zero halogen (LSZH), Fire retardant PVC",
CERTIFICATIONS,,UL Marking on Cable,,Yes,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1VINCENT JOHN686501,Velloor (P.O)2440015",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,VINCENT JOHN,,"686501,Velloor (P.O)",,24400,,15,
