Bid Details,,,
Bid End Date/Time,,06-08-2021 14:00:00,
Bid Opening Date/Time,,06-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,Southern Railway,
Total Quantity,,1,
Item Category,,Multimedia Projector (MMP),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"Ports andConnectivity",,Audio In,,Yes Or higher
"",Audio Out,,Yes Or higher,
"",Video In,,Yes Or higher,
"",Number of USB Type A,,"1, 2, 3 Or higher",
"",Wi Fi Connectivity,,Yes Or higher,
"",Wireless Screen Share,,Yes Or higher,
"",Technology,,LCD,
"",Native Resolution,,"1600 x 1200 (UXGA), 1920 x 1080 (Full HD), 1920 x1200 (WUXGA), 3840 x 2160 (UHD 4K), 2560 x 1600(WQXGA), 4096 x 2160 (4K), 5120 x 3200 (4K+) Orhigher",
"",Brightness (Lumens),,"3400, 3500, 3600, 3700, 3800, 4000, 4200, 4300,4500, 5000, 5200, 5500, 6000, 6200, 6500, 7000,7500, 8000, 8500, 9000, 9500, 10000, 12000, 13000,14000, 16000, 18000, 20000, 22000, 25000, 30000,40000, 60000, 5800, 6600, 6700, 21000 Or higher",
"",Optical Zoom,,Yes Or higher,
"","If Yes, Optical Zoom (%)",,"120, 135, 140, 145, 150, 160, 170, 175, 200, 210,130 Or higher",
"","If Yes, Type of Projector",,Standard Throw (0.91 to 2.5),
"",Type of Light Source,,UHP / UHE / UHM,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Minimum Life of LightSource (In Normal Mode)(Hours)",,"6000, 8000, 10000, 15000, 20000, 25000, 30000 Orhigher"
"",,Inbuilt Speaker,,Yes Or higher
"",,"If Yes, Wattage of Speaker",,"2, 5, 6, 10, 14, 15, 16, 20 Or higher"
Warranty,,"On Site OEM Warranty forLight Source (Time or Lifein Hours whichever isearlier)",,"1 Year or 1000 Hrs., 1 Year or 1200 Hrs., 1 Year or1500 Hrs., 1 Year or 2000 Hrs., 1 Year or 5000 Hrs., 3Year or 5000 Hrs., 3 Year or 10000 Hrs., 3 Year or12000 Hrs., 3 Year or 15000 Hrs., 3 Year or 30000Hrs., 5 Year or 10000 Hrs. Or higher"
"",On Site OEM Warranty,,"3, 5 Or higher",
"Specification ParameterBid Requirement (Allowed Values)NameThrow ratio1.02 - 1.23Digital input HDMI2Contrast ratio16000:1","Specification ParameterName",,Bid Requirement (Allowed Values)
Throw ratio,,1.02 - 1.23,
Digital input HDMI,,2,
Contrast ratio,,16000:1,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer620001,COACHING DEPOT1Shankar TOFFICER Coach Care Centre130Southern railway Tiruchirappalli",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Shankar T,,"620001,COACHING DEPOTOFFICER Coach Care CentreSouthern railway Tiruchirappalli",,1,,30,
