Bid Details,,,
Bid End Date/Time,,05-08-2021 16:00:00,
Bid Opening Date/Time,,05-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Delhi,
Department Name,,Home Department Delhi,
Organisation Name,,N/a,
Office Name,,Wireless Store Shankar Road,
Total Quantity,,1,
Item Category,,BOQ,
OEM Average Turnover (Last 3 Years),,4 Lakh (s),
Years of Past Experience required,,2 Year (s),
MSE Exemption for Years Of Experience,,Yes,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover,OEMAuthorization Certificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,90000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
"",BOQ Document,,View File,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer110060,Fire Station, Shankar1Subhash Chander115Road, New Delhi",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Subhash Chander,,"110060,Fire Station, ShankarRoad, New Delhi",,1,,15,
