Bid Details,,,
Bid End Date/Time,,05-08-2021 17:00:00,
Bid Opening Date/Time,,05-08-2021 17:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Andaman & Nicobar,
Department Name,,"Andaman Public Works Department (apwd), Andaman &Nicobar",
Organisation Name,,N/a,
Office Name,,Andaman Public Works Department,
Total Quantity,,1,
Item Category,,BOQ,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,24300,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer744105,Executive Engineer,1Biju VargheseCD-III, APWD, Prothrapur, Port115Blair",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Biju Varghese,,"744105,Executive Engineer,CD-III, APWD, Prothrapur, PortBlair",,1,,15,
