Bid Details,,,
Bid End Date/Time,,07-08-2021 16:00:00,
Bid Opening Date/Time,,07-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Northern Railway,
Organisation Name,,Stores,
Office Name,,Northern Railway,
Total Quantity,,1,
Item Category,,BOQ,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Past Performance,Certificate (Requested in ATC),OEMAuthorization Certificate,Additional Doc 1 (Requested inATC),Additional Doc 2 (Requested in ATC),Additional Doc 3(Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,1022490,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer226011,IRITM HARDOI BY-PASS1Shivendra ShuklaROAD MANAK NAGAR115LUCKNOW-226011",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Shivendra Shukla,,"226011,IRITM HARDOI BY-PASSROAD MANAK NAGARLUCKNOW-226011",,1,,15,
