Bid Details,,,
Bid End Date/Time,,11-08-2021 15:00:00,
Bid Opening Date/Time,,11-08-2021 15:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Health And Family Welfare,
Department Name,,Department Of Health And Family Welfare,
Organisation Name,,N/a,
Office Name,,"Central Drugs Testing Laboratory -mumbai., Zonal FdaBhawan, Gmsd Compound, Bellasis Road, Mumbai Central,Mumbai- 400 008.",
Total Quantity,,1,
Item Category,,Television TV,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,5 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Specifications,,Type,,4K Ultra HD
"",Screen Size (Inches),,"50, 52, 55, 60, 65, 70, 75, 77, 80, 82, 85, 86, 90, 95,98, 100 Or higher",
"",Resolution (Pixels),,(3840x2160) UHD Or higher,
"",Category,,Smart Or higher,
"","Operating System in case ofSmart TV",,"Web OS, Tizen, Android, Linux Or higher",
"",Typical Brightness,,"200 - 299, 300 - 399, 400 - 500 Or higher",
"",Screen Mirroring,,Yes Or higher,
"",Mount Type,,Wall Mount only,
"",Inbuilt Speakers,,Yes Or higher,
"","If Yes, Wattage of Speakers",,"10W x 2, 12W x 2, 20W x 2 Or higher",
"",Number of HDMI Ports,,"2, 3, 4, 5 Or higher",
"",Number of USB Ports,,"1, 2, 3, 4 Or higher",
"",Number of VGA Ports,,"0, 1 Or higher",
"",Number of Ethernet Ports,,1 Or higher,
"",Built-in Wi-fi,,Yes Or higher,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,Wi-fi Direct,,Yes Or higher
Input,,Composite Input,,"Yes, No Or higher"
"",,Component Input,,"Yes, No Or higher"
"",,RF Input,,Yes Or higher
Accessories,,"Details of accessories (includedin the scope of supply)",,"Remote Control, Connecting Cable, Batteries"
Certification,,"Energy Star Rating in linewith the Government ofIndiia Notification number SO 1896(E) and S O 1897(E)",,"1, 2, 3, 4, 5, NA Or higher"
Warranty,,Warranty(Years),,3
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer400008,Zonal FDA Bhawan,Snehalata Deepak1GMSD Compound , Bellasis115TrimbakeRoad, Mumbai Central Mumbai.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Snehalata DeepakTrimbake",,"400008,Zonal FDA Bhawan,GMSD Compound , BellasisRoad, Mumbai Central Mumbai.",,1,,15,
