Bid Details,,,
Bid End Date/Time,,17-08-2021 11:00:00,
Bid Opening Date/Time,,17-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Military Affairs,
Organisation Name,,Indian Air Force,
Office Name,,***********,
Total Quantity,,1,
Item Category,,AIRCRAFT INFLATABLE MODEL,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Compliance of BoQspecification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,Yes,
"Inspection to be carried out by Buyers ownempanelled agency",,Yes,
Type Of Inspection,,Stage-wise Inspection,
"Name of the Empanelled InspectionAgency/ Authority",,Board of Officers,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"",% of Product Cost Payable on Product Delivery,,80%,
Min Cost Allocation for ICT as a % of product cost,,20%,,
"Number of days allowed for ICT after site readinesscommunication to seller",,10 Days,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************THANJAVUR115",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********THANJAVUR,,1,,15,
