Bid Details,,,
Bid End Date/Time,,05-08-2021 19:00:00,
Bid Opening Date/Time,,05-08-2021 19:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Border Security Force (bsf),
Office Name,,10 Bn Bsf Shikar Derababa Nanak Dist Gurdaspur Pb,
Total Quantity,,9,
Item Category,,Sit Up Board - Outdoor Gym Equipment,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
TYPE,,Type,,Single Station
"",Type of Back Rest,,Perforated Sheet,
"",Material of Back Rest,,HDPE,
"","Governing Specification forGI Pipes",,"BIS specification No IS 1161:2014, latest",
"","All the GI Pipes are ISImarked",,Yes,
"",Main Frame/Central Pipe,,125mm Nominal Bore G.I. Pipe,
"","Main Frame/Central Pipe,Class as per IS 1239",,Heavy,
"","Main Frame/Central Pipe (As per Clause 3, of IS 1161 )Nominal Bore & WallThickness",,80 mm NB with 3.2 mm Thickness,
"","Grade of Material as pertable 2 of IS 1161",,YSt 210,
"",Foot Rest Pipe,,32mm Nominal Bore G.I. Pipe,
"","Foot Rest Pipe , Class as perIS 1239",,Medium,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Foot Rest Pipe ( As per asper Clause 3, of IS 1161 ) ,Nominal Bore & WallThickness",,32 mm NB with 2.6 mm Thickness
"",,"Grade of Material as pertable 2 IS 1161",,YSt 210
"",,"Back Rest Frame Pipe andConnecting Links",,32 mm Nominal Bore G.I. Pipe
"",,"Back Rest Frame Pipe andConnecting Links, Class asper IS 1239",,Medium
"",,"Back Rest Frame Pipe andConnecting Links ( As perClause 3, of IS 1161 )Nominal Wall & Thickness",,25 mm NB with 2.6 mm Thickness
"",,"Grade of Material (as pertable 2 of IS 1161 )",,YSt 210
"",,Leg Support Pipe,,50mm Nominal bore G.I. pipe
"",,"Leg Support Pipe , Class asper IS 1239",,Heavy
"",,"Leg Support Pipe ( as per IS1161 ) as per clause 3,Nominal Wall & Thickness",,32 mm NB with 2.6 mm Thickness
"",,"Grade of Material per table2 of IS 1161",,YSt 210
"",,"Foundation Pipes withanchoring",,"750mm deep GI Pipe, supported with M.S. Angle 25 X25 X 4mm"
"",,"Nominal Bore of FoundationPipe",,80mm
"",,"Foundation Pipe, Class asper IS 1239",,Heavy
"",,"Foundation Pipe Pipe ( asper IS 1161 ) as per clause3, Nominal Wall &Thickness",,80 mm NB with 3.2 mm Thickness
"",,"Grade of Material (as pertable 2 of IS 1161)",,YSt 210
"",,"M S Foundation PlateThickness",,10.0
"OTHERREQUIREMENTS",,Installation,,Included
CERTIFICATION,,"Certfication ( Safety andQuality Requirements )",,As per European Standard EN 16630
WARRANTY,,Warranty ( years ),,2.0
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer143605,10 BN BORDERSECURITY FORCE, SHIKAR,Gouri Shankar1DERA BABA NANAK,930BhardwajGURDASPUR, STATE-PUNJABPIN-143605 M/NO. 9436479330",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Gouri ShankarBhardwaj",,"143605,10 BN BORDERSECURITY FORCE, SHIKAR,DERA BABA NANAK,GURDASPUR, STATE-PUNJABPIN-143605 M/NO. 9436479330",,9,,30,
