Bid Details,,,
Bid End Date/Time,,17-08-2021 10:00:00,
Bid Opening Date/Time,,17-08-2021 10:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Petroleum And Natural Gas,
Department Name,,Oil India Limited,
Organisation Name,,Oil India Limited,
Office Name,,Oil India Limited,
Total Quantity,,2000,
Item Category,,"70 sq. mm. 3.5 core Ethylene Propylene Rubber (EPR)insulated CSP sheathed flexible copper, screened",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Certificate (Requested in ATC),OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,7 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,HDFC Bank,
"",ePBG Percentage(%),,3.00,
"",Duration of ePBG required (Months).,,14,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer786602,Oil India Limited,1DIPANKAR PATHAK200045Duliajan, Assam",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,DIPANKAR PATHAK,,"786602,Oil India Limited,Duliajan, Assam",,2000,,45,
