Bid Details,,,
Bid End Date/Time,,06-08-2021 14:00:00,
Bid Opening Date/Time,,06-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Odisha,
Department Name,,"Skill Development And Technical Education Department.Odisha",
Organisation Name,,N/a,
Office Name,,"Directorate Of Technical Education And Training , Odisha ,Cuttack",
Total Quantity,,1,
Item Category,,"Welding Simulator for SMAW/GTAW/GMAW. (VirtualTechnology)",
"Minimum Average Annual Turnover of theBidder",,13 Lakh (s),
OEM Average Turnover (Last 3 Years),,13 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Additional Doc 1(Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
EMD Percentage(%),,0.50
EMD Amount,,13000
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,1.00,,
Duration of ePBG required (Months).,,12,,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer752079,Govt ITI Nayagarh.Sambit KumarAt:Khuntubandha1145PandaPO:Mandhatapur Via:NadialiDist:Nayagarh (Odisha)",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Sambit KumarPanda",,"752079,Govt ITI Nayagarh.At:KhuntubandhaPO:Mandhatapur Via:NadialiDist:Nayagarh (Odisha)",,1,,45,
