Bid Details,,,
Bid End Date/Time,,17-08-2021 15:00:00,
Bid Opening Date/Time,,17-08-2021 15:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,45 (Days),
Ministry/State Name,,Ministry Of Petroleum And Natural Gas,
Department Name,,Na,
Organisation Name,,Oil And Natural Gas Corporation Limited,
Office Name,,Bkc Mumbai Mh Asset,
Total Quantity,,700,
Item Category,,EPR Insulated Copper Cable,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Certificate (Requested in ATC),Additional Doc 1 (Requestedin ATC),Additional Doc 2 (Requested in ATC),Additional Doc3 (Requested in ATC),Additional Doc 4 (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,Yes,
"Inspection to be carried out by Buyers ownempanelled agency",,Yes,
Type Of Inspection,,Pre Dispatch,
"Name of the Empanelled InspectionAgency/ Authority",,CONCERNED ONGC QUALITY ASSURANCE DEPARTMENT,
Quality Assurance Plan document,,1627376529.pdf,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer410206,IN-CHARGE, RECEIPT,Nivas Chandrakant1ONGC, NHAVA SUPPLY BASE,70020NaikNHAVA.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Nivas ChandrakantNaik",,"410206,IN-CHARGE, RECEIPT,ONGC, NHAVA SUPPLY BASE,NHAVA.",,700,,20,
