Bid Details,,,
Bid End Date/Time,,09-08-2021 14:00:00,
Bid Opening Date/Time,,09-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,75 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,Research Designs And Standards Organisation (rdso),
Office Name,,Stores Directorate/rdso,
Total Quantity,,700,
Item Category,,Power Cable For Direct Burial Xlpe Ugac Cable-IS: 10418,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Certificate (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",Reserved for Make In India products,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",Size of Cable (in Sq.mm),,300.0
"",Number of cores (nos),,"3.5, 4"
"",Cable Type,,"Cross linked polyethylene and XLPE insulated PVCouter sheathed cable with aluminum conductorsuitable for rated voltage at 1100 volts grade andconforming to IS: 7098 Part-1 1988 with amendmentnumber 1 and 2 and 3 Reaffirmed 2005"
"",Armouring,,Galvanised steel Strip armoured
"",Armouring Type,,single wire or strip armouring
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,shape of conductor,,Stranded and Shaped
CONSTRUCTIONAL,,Material of conductor,,Aluminium EC Grade
"",,"standard cable length on adrum",,250 meter for size 240sqmm and above.
CERTIFICATIONS,,"Availability of Type test reportfrom Centralgovernment/NABL/ILACaccridiated laboratory to proveconformity to the specificationfor minimum and maximumratings.",,yes
"Specification ParameterBid Requirement (Allowed Values)NameNumber of Cores required4(Numbers)","Specification ParameterName",,Bid Requirement (Allowed Values)
"Number of Cores required(Numbers)",,4,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer226011,EMS Directorate,Manak1Mohd Zuber Ansari70060nagar Lucknow",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Mohd Zuber Ansari,,"226011,EMS Directorate,Manaknagar Lucknow",,700,,60,
