Bid Details,,,
Bid End Date/Time,,10-08-2021 18:00:00,
Bid Opening Date/Time,,10-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,75 (Days),
Ministry/State Name,,Ministry Of Petroleum And Natural Gas,
Department Name,,Indian Oil Corporation Limited,
Organisation Name,,Indian Oil Corporation Limited,
Office Name,,Ioc Barauni Refinery,
Total Quantity,,6,
Item Category,,Procurement of Closed Loop Sample Collection System,
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Certificate (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer851114,Barauni Refinery,1Umesh Sah690Begusarai-851114",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Umesh Sah,,"851114,Barauni Refinery,Begusarai-851114",,6,,90,
