Bid Details,,,
Bid End Date/Time,,11-08-2021 11:00:00,
Bid Opening Date/Time,,11-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Research & Development,
Organisation Name,,Office Of Dg (ls),
Office Name,,***********,
Total Quantity,,1,
Item Category,,Micro weighing Balance with licensed software,
"Minimum Average Annual Turnover of theBidder",,1 Lakh (s),
OEM Average Turnover (Last 3 Years),,1 Lakh (s),
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover,OEMAuthorization Certificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,7 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
"SpecificationSpecification NameBid Requirement (Allowed Values)PerformanceCapacity220g /81 gParameterDisplay ParameterGraphic displayColouredWeighing balance shallYeshave Multi unit displayDisplay Size5.7Additional FeaturesFeatures of softwareSoftware should allow user to enter processparametersSailent FeaturesUSB Data storage facility",Specification,,Specification Name,,Bid Requirement (Allowed Values)
"PerformanceParameter",,Capacity,,220g /81 g,
Display Parameter,,Graphic display,,Coloured,
"",,"Weighing balance shallhave Multi unit display",,Yes,
"",,Display Size,,5.7,
Additional Features,,Features of software,,"Software should allow user to enter processparameters",
"",Sailent Features,,USB Data storage facility,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************Mysuru115",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********Mysuru,,1,,15,
