Bid Details,,,
Bid End Date/Time,,06-08-2021 11:00:00,
Bid Opening Date/Time,,06-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Steel,
Department Name,,Sail,
Organisation Name,,Steel Authority Of India Limited,
Office Name,,Materials Management Dept Iisco Steel Plant,
Total Quantity,,10,
Item Category,,"MANDREL, 8.085460. E",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer713325,Materials Management1Rameshwer Dayal10150Dept. IISCO Steel Plant Burnpur",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Rameshwer Dayal,,"713325,Materials ManagementDept. IISCO Steel Plant Burnpur",,10,,150,
