Bid Details,,,
Bid End Date/Time,,02-08-2021 14:00:00,
Bid Opening Date/Time,,02-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,75 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,South Central Railway,
Total Quantity,,20,
Item Category,,Multipara Monitor - Low End,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Past Performance,Certificate (Requested in ATC),OEMAuthorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Estimated Bid Value,,690000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",Reserved for Make In India products,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"PerformanceParameters",,Type of Monitor,,Modular
ECG parameters,,Number of leads of ECG,,5
"",,"12-lead interpretation forECG",,Yes
"",,"Number of leads analyzedfor ECG in single time",,5
"Pulse OximetryParameters",,Measurement technique,,Nellcor
"",,Probe type supplied,,"Adult, Pediatric, Neonatal"
"",,Type of adult probe,,Reusable
"",,Type of pediatric probe,,Reusable
"",,Type of neonatal probe,,Reusable
NIBP Parameters,,Cuff supplied,,"Adult, Pediatric, Neonatal"
"",,Cuff size for Adult,,Medium
"",,Cuff size for pediatric,,Standard
"",,Cuff size for neonate,,Standard
"TemperatureParameters",,"Number of channels fortemperature",,2
"",,Probe type,,skin
Alarms,,"Duration of alarm silence insec",,120
"NetworkingParameters",,Wireless,,Yes
"",,USB port,,Yes
"",,"Connectivity provision withCentral Nursing Station",,Yes
Display Parameters,,Type of display,,TFT
"","Display Size,inch with ±5%tolerance",,12,
"",User Interface of display,,Touchscreen,
"","Inbuilt thermal Recorder(Printer)",,Yes,
"",Resusable SpO2 probe,,"Adult, Pediatric, Neonatal",
"",Number of adult probe,,2,
"",Number of pediatric probe,,1,
"",Number of neonatal probe,,1,
"",ECG cable,,5 lead,
"",Number of ECG cable,,1,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"AdditionalParameters",,"Accessories to wall mountthe monitor",,Yes
Power Requirements,,Type of battery backup,,"Lithium-ion ,rechargeable"
"",,Backup time in minutes,,120
"",,"Recharging time of batteryin hr",,?6
"Warranty, Servicingand Installation",,"Availability of toll freefacility for technicalsupport maintained by OEMor authorized agencies",,Yes
"","Warranty (Option ofcomprehensive warranty isavailable through biddingonly, which if opted willsupersede normal warrantyin the catalogue)",,3,
"Specification ParameterBid Requirement (Allowed Values)NameConformity to Certifications (Incase of EU CE/CE EuropeanCE Europeancertification from notified body)Confirmity to ManufacturingISO 9001 & ISO 13485StandardsConformity to Safety StandardsISO 80601-2-49 and IEC 60601-1 or BIS equivalent","Specification ParameterName",,Bid Requirement (Allowed Values)
"Conformity to Certifications (Incase of EU CE/CE Europeancertification from notified body)",,CE European,
"Confirmity to ManufacturingStandards",,ISO 9001 & ISO 13485,
Conformity to Safety Standards,,ISO 80601-2-49 and IEC 60601-1 or BIS equivalent,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer500071,O/o Sr Divl. MaterialsManager, Hyderabad Bhavan,1S Radha Bai2015opp. to Rail NilayamSecunderabad. S.C.railway",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,S Radha Bai,,"500071,O/o Sr Divl. MaterialsManager, Hyderabad Bhavan,opp. to Rail NilayamSecunderabad. S.C.railway",,20,,15,
