Bid Details,,,
Bid End Date/Time,,06-08-2021 13:00:00,
Bid Opening Date/Time,,06-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Gujarat,
Department Name,,Panchayats And Rural Housing Department Gujarat,
Organisation Name,,N/a,
Office Name,,Taluka Panchayat Radhanpur,
Total Quantity,,1,
Item Category,,Projector,
Years of Past Experience required,,1 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng OfficerSomabhai385340,TALUKA DEVELOPMENT1Ramsibhai115OFFICE TA-RADHNPURChaudhari",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"SomabhaiRamsibhaiChaudhari",,"385340,TALUKA DEVELOPMENTOFFICE TA-RADHNPUR",,1,,15,
