Bid Details,,,
Bid End Date/Time,,16-08-2021 18:00:00,
Bid Opening Date/Time,,16-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Kerala,
Department Name,,Labour And Skills Department Kerala,
Organisation Name,,Industrial Training Department,
Office Name,,Directorate Of Training,
Total Quantity,,1,
Item Category,,DGPS,
MSE Exemption for Years Of Experience,,Yes,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,5 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer680732,MALA Govt ITIKURUVILASSERY.P.O1Jeena K G115VALIYAPARAMBU,MALA,THRISSUR,KERALA. PIN-680732",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Jeena K G,,"680732,MALA Govt ITIKURUVILASSERY.P.OVALIYAPARAMBU,MALA,THRISSUR,KERALA. PIN-680732",,1,,15,
