Bid Details,,,
Bid End Date/Time,,17-08-2021 11:00:00,
Bid Opening Date/Time,,17-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Power,
Department Name,,Bhakra Beas Managemet Board,
Organisation Name,,Bhakra Beas Management Board,
Office Name,,"Bhakra Beas Management Board, Chandigarh",
Total Quantity,,12,
Item Category,,Dial Thermometer,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,80000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer140123,SUB DIVISIONALOFFICER S&T SUB DIVISION1Arun Kumar NandaBBMB GANGUWAL TEH1245ANANDPUR SAHIB DISTTROPAR PUNJAB",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Arun Kumar Nanda,,"140123,SUB DIVISIONALOFFICER S&T SUB DIVISIONBBMB GANGUWAL TEHANANDPUR SAHIB DISTTROPAR PUNJAB",,12,,45,
