Bid Details,,,
Bid End Date/Time,,10-08-2021 17:00:00,
Bid Opening Date/Time,,10-08-2021 17:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Agriculture And Farmers Welfare,
Department Name,,Department Of Agricultural Research And Education (dare),
Organisation Name,,Indian Council Of Agricultural Research (icar),
Office Name,,"Icar-indian Institute Of Maize Research,ludhiana",
Total Quantity,,1,
Item Category,,BOQ,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,5 Days,
Estimated Bid Value,,11676,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer141004,ICAR-IIMR,Ludhiana1Bharat BhushanPunjab Agricultural University115Campus,Ludhiana",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Bharat Bhushan,,"141004,ICAR-IIMR,LudhianaPunjab Agricultural UniversityCampus,Ludhiana",,1,,15,
