Bid Details,,,
Bid End Date/Time,,05-08-2021 14:00:00,
Bid Opening Date/Time,,05-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Election Commission Of India,
Department Name,,Na,
Organisation Name,,"Chief Electoral Officer (ceo), Jammu And Kashmir",
Office Name,,District Election Office Budgam,
Total Quantity,,10,
Item Category,,Thermal Ribbon,
MSE Exemption for Turnover,,Yes,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Past Performance,Certificate (Requested in ATC),OEMAuthorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,39000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",Reserved for Make In India products,,Yes,
"",Reserved for MSE,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",Type of Thermal Ribbon,,Wax Resin
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Length of Thermal Ribbon(Meters)",,100
"","Width of Thermal Ribbon(mm)",,84.998,
"",Compatible Print Head,,Near Edge,
"",Compatible Media,,Polyester,
"Specification ParameterBid Requirement (Allowed Values)NameBidders of UT Of Jammu &Preference to be given to the Local Bidders of UT Of Jammu & Kashmir.Kashmir.","Specification ParameterName",,Bid Requirement (Allowed Values)
"Bidders of UT Of Jammu &Kashmir.",,Preference to be given to the Local Bidders of UT Of Jammu & Kashmir.,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer191111,DC's office Complex1Javid Ahmad Ganaie1015Budgam",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Javid Ahmad Ganaie,,"191111,DC's office ComplexBudgam",,10,,15,
