Bid Details,,,
Bid End Date/Time,,17-08-2021 13:00:00,
Bid Opening Date/Time,,17-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Heavy Industries And Public Enterprises,
Department Name,,Department Of Heavy Industry,
Organisation Name,,Bharat Heavy Electricals Limited (bhel),
Office Name,,10130010-hpep Hyderabad,
Total Quantity,,15000,
Item Category,,"HY7780466116, LEATHER HAND GLOVES-14"" , LEATHERHAND GLOVES AS PER BHEL PPE SPECIFICATION MANUAL RE",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",Reserved for Make In India products,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer502032,CMM Stores , BHEL1Madhusudan Murmu1500045HPEP , Ramachandrapuram",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Madhusudan Murmu,,"502032,CMM Stores , BHELHPEP , Ramachandrapuram",,15000,,45,
