Bid Details,,,
Bid End Date/Time,,25-08-2021 18:00:00,
Bid Opening Date/Time,,25-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Chemicals And Fertilizers,
Department Name,,Department Of Fertilizers,
Organisation Name,,Brahmaputra Valley Fertilizer Corporation Limited (bvfcl),
Office Name,,Namrup Assam,
Total Quantity,,3,
Item Category,,"EDO Type C Power Air Circuit Breaker for Incomer and BusCoupler along with Retrofitting",
"Minimum Average Annual Turnover of theBidder",,4 Lakh (s),
OEM Average Turnover (Last 3 Years),,20 Lakh (s),
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,14 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00,,
Duration of ePBG required (Months).,,26,,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"",% of Product Cost Payable on Product Delivery,,90%,
Min Cost Allocation for ICT as a % of product cost,,10%,,
"Number of days allowed for ICT after site readinesscommunication to seller",,21 Days,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer786623,BVFCL, Namrup, PO1Ghanashyam Pathak360Parbatpur",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Ghanashyam Pathak,,"786623,BVFCL, Namrup, POParbatpur",,3,,60,
