Bid Details,,,
Bid End Date/Time,,17-08-2021 15:00:00,
Bid Opening Date/Time,,17-08-2021 15:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Agriculture And Farmers Welfare,
Department Name,,Department Of Agricultural Research And Education (dare),
Organisation Name,,Indian Council Of Agricultural Research (icar),
Office Name,,"Icar-ctcri, Thiruvananthapuram",
Total Quantity,,8,
Item Category,,WHOLE TRANSCRIPTOME SEQUENCING (TARO),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer695017,ICAR-CTCRI1P C NobleSreekariyam830Thiruvananthapuram",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,P C Noble,,"695017,ICAR-CTCRISreekariyamThiruvananthapuram",,8,,30,
