Bid Details,
Bid End Date/Time,05-08-2021 20:00:00
Bid Opening Date/Time,05-08-2021 20:30:00
Bid Life Cycle (From Publish Date),90 (Days)
Bid Offer Validity (From End Date),30 (Days)
Ministry/State Name,Ministry Of Defence
Department Name,Department Of Military Affairs
Organisation Name,Indian Army
Office Name,***********
Total Quantity,9
Item Category,"Desktop Computers , Multifunction Machines MFM"
"Minimum Average Annual Turnover of theBidder",3 Lakh (s)
OEM Average Turnover (Last 3 Years),20 Lakh (s)
Years of Past Experience required,3 Year (s)
"MSE Exemption for Years Of Experienceand Turnover",Yes
"Startup Exemption for Years Of Experienceand Turnover",Yes
Document required from seller,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer"
Past Performance,40 %
Bid to RA enabled,No
Primary product category,Desktop Computers
"Time allowed for Technical Clarificationsduring technical evaluation",4 Days
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",No
Evaluation Method,Total value wise evaluation
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
"",Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",Motherboard,,Chipset Series,,Intel Q Series Or higher
"",Chipset Number,,Intel Q 470 Or higher,,
"","Expansion Slots (PCIe x 16)(Number)",,"1, 2, 3 Or higher",,
"",Processor Make,,Intel,,
"",Processor Generation,,10.0 Or higher,,
"","Number of Cores perProcessor",,"6, 8, 10, 12 Or higher",,
"","Processor Base Frequency(GHz)",,"3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 4, 4.1, 4.2,4.3 Or higher",,
"",Processor Description,,"Intel Core i5, Intel Core i7, Intel Core i9 Or higher",,
"",Processor Number,,"Intel Core i9 10900K, Intel Core i9 10900KF, IntelCore i9 10900, Intel Core i9 10900F, Intel Core i710700K, Intel Core i7 10700KF, Intel Core i7 10700,Intel Core i7 10700F, Intel Core i5 10600K, Intel Corei5 10600KF, Intel Core i5 10600, Intel Core i5 10500Or higher",,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,Out of Band Management,,"Intel vPro, AMD DASH, NA Or higher"
"",,Cache (MB),,12.0 - 96.0 Or higher
Graphics,,Graphics Type,,Integrated
"",,"Size of Memory in Case ofDedicated Graphic Card (GB)",,"0, 1, 2, 3, 4, 6, 8 Or higher"
Operating System,,"Operating System (FactoryPre-Loaded)",,Windows 10 Professional
Memory,,RAM Size (GB),,"16, 32, 64, 128 Or higher"
"",,"RAM Expandability up to(using spare DIMM Slots inGB)",,128 Or higher
