Bid Details,,,
Bid End Date/Time,,05-08-2021 16:00:00,
Bid Opening Date/Time,,05-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Human Resource Development,
Department Name,,Department Of Higher Education,
Organisation Name,,N/a,
Office Name,,Tata Institute Of Social Science Mumbai,
Item Category,,"Goods Transport Service – Per KM Based Service -Household/Office; 2500; Light Duty",
Contract Period,,1 Year(s) 1 Month(s) 1 Day(s),
"Minimum Average Annual Turnover of theBidder",,10 Lakh (s),
Years of Past Experience required,,3 Year (s),
"Past Experience of Similar Servicesrequired",,Yes,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
"SHG Exemption for Years of Experience andTurnover",,No,
Document required from seller,,"Experience Criteria,Bidder Turnover,Certificate (Requestedin ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Estimated Bid Value,,2000000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00,,
Duration of ePBG required (Months).,,12,,
"SpecificationValuesCoreNature of GoodsHousehold/OfficeType of Truck2500Size / Weight of vehicleLight DutyType of TravelOutside city within stateKm Range2500Area of OperationPlainsAddon(s)LoadingNoUnloadingNoTracking System (GPS)NoTransit InsuranceNoAdditional DetailsType Of Trip (One-Way/Return)One Way / or both",Specification,,Values
Core,,,
Nature of Goods,,Household/Office,
Type of Truck,,2500,
Size / Weight of vehicle,,Light Duty,
Type of Travel,,Outside city within state,
Km Range,,2500,
Area of Operation,,Plains,
Addon(s),,,
Loading,,No,
Unloading,,No,
Tracking System (GPS),,No,
Transit Insurance,,No,
Additional Details,,,
Type Of Trip (One-Way/Return),,One Way / or both,
"ServiceConsignee/ReportiAdditionalS.No.AddressRunningng OfficerRequirementKilometres400088,TATA INSTITUTE OF1Dilip Vasu PoyyaraSOCIAL SCIENCES V.N.PURAV50000N/AMARG, DEONAR",S.No.,,"Consignee/Reporting Officer",,Address,,"ServiceRunningKilometres",,"AdditionalRequirement"
1,,Dilip Vasu Poyyara,,"400088,TATA INSTITUTE OFSOCIAL SCIENCES V.N.PURAVMARG, DEONAR",,50000,,N/A,
