Bid Details,,,
Bid End Date/Time,,06-08-2021 21:00:00,
Bid Opening Date/Time,,06-08-2021 21:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Military Affairs,
Organisation Name,,Indian Army,
Office Name,,***********,
Total Quantity,,5554,
Item Category,,RR STONE,
"Minimum Average Annual Turnover of theBidder",,23 Lakh (s),
OEM Average Turnover (Last 3 Years),,23 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AnnualTurnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
EMD Percentage(%),,3.00
EMD Amount,,141627
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,10.00,,
Duration of ePBG required (Months).,,24,,
"",MII Purchase Preference,,Yes,
"",Reserved for MSE,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************LEH555430",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********LEH,,5554,,30,
