Bid Details,,,
Bid End Date/Time,,05-08-2021 22:00:00,
Bid Opening Date/Time,,05-08-2021 22:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Maharashtra,
Department Name,,Election Department Maharashtra,
Organisation Name,,N/a,
Office Name,,District Election Office Thane,
Total Quantity,,1,
Item Category,,AIO/LAPTOP/TAB/MFM,
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Additional Doc 1(Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,80 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng OfficerSarjerao Rajaram1400601,Collector Office Thane1120Maskepatil",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Sarjerao RajaramMaskepatil",,"400601,Collector Office Thane",,1,,120,
