Bid Details,,,
Bid End Date/Time,,17-08-2021 11:00:00,
Bid Opening Date/Time,,17-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Steel,
Department Name,,Nmdc Limited,
Organisation Name,,Nmdc Limited,
Office Name,,Hyderabad,
Total Quantity,,9,
Item Category,,THRUSTER BRAKE ASSEMBLY,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer583118,NMDC LIMITED DIOM,1Siddaramappa KDONIMALAI PO BELLARY DIST990KARNATAKA STATE",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Siddaramappa K,,"583118,NMDC LIMITED DIOM,DONIMALAI PO BELLARY DISTKARNATAKA STATE",,9,,90,
