Bid Details,,,
Bid End Date/Time,,07-08-2021 10:00:00,
Bid Opening Date/Time,,07-08-2021 10:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Research & Development,
Organisation Name,,Office Of Dg ( Ns & M),
Office Name,,***********,
Total Quantity,,1,
Item Category,,Fuel Dispensing Units,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Certificate (Requested in ATC),OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"PerformanceFeatures",,Fuel,,"Petrol, Diesel, Ethanol, CNG"
"",,"Accuracy within the flowrange",,+/- 2 percent
"",,Standard Flow Rate(LPM),,40
"",,Meter Type,,Piston meter with electronic calibration
"",,High Rate Flow Rate,,80
"",,Refuelling nozzles,,NGV 1
"",,Fuel Rates Type,,Standard Flow
"",,"Number of RefuellingNozzles",,"1, 2, 3, 4 Or higher"
Display Properties,,Screen Size,,8.0
"",,Accuracy Of Reading,,2.0
Construction,,Construction Material,,Powder coated galvanised steel
Others,,Thermal Printer inbuilt,,Yes
Features,,Features,,Knock over protection
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Power source,,Power Source,,230 V/50 Hz
"EnvironmentalCondtions",,"Maximum OpeatingTempeature",,"70, 80 Or higher"
"",,"Minimum OperatingTemperature",,10.0
Warranty/Services,,"Time Duration for Repairing/Replace the defect duringWarranty",,Within Two week
"",,"Number of preventivemaintenance visits offered inan year during warranty period",,"2, 4, 6 Or higher"
"",,Warranty,,"1, 2, 3 Or higher"
"",,"Response Time to attend thecomplaint during Warranty",,24.0
"TestReport/Certification",,"Availability Of Test Report FromCentral Govt/Nabl/IlacAccredited Lab To ProveConformity To Specification",,Yes
"",Certification,,ISO,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************ERNAKULAM130",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********ERNAKULAM,,1,,30,
