Bid Details,,,
Bid End Date/Time,,05-08-2021 21:00:00,
Bid Opening Date/Time,,05-08-2021 21:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,15 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Border Security Force (bsf),
Office Name,,Coochbehar West Bengal -736179,
Total Quantity,,22,
Item Category,,87A TONER CARTRIDGE,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Certificate (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer794005,100 BN BSFRajeev Sahay1DOBASIPARA TURA,2215SaxenaMEGHALAYA",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Rajeev SahaySaxena",,"794005,100 BN BSFDOBASIPARA TURA,MEGHALAYA",,22,,15,
