Bid Details,,,
Bid End Date/Time,,17-08-2021 14:00:00,
Bid Opening Date/Time,,17-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Human Resource Development,
Department Name,,Department Of Higher Education,
Organisation Name,,Indian Institute Of Technology (iit),
Office Name,,Huaz Khas Delhi,
Total Quantity,,1,
Item Category,,"Software controlled Light Sources with modulated Intensitymeasurements",
"Minimum Average Annual Turnover of theBidder",,5 Lakh (s),
OEM Average Turnover (Last 3 Years),,40 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Compliance of BoQspecification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer110016,Department ofPravin Popinand1Chemistry, IIT Delhi, Hauz160IngoleKhas, New Delhi",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Pravin PopinandIngole",,"110016,Department ofChemistry, IIT Delhi, HauzKhas, New Delhi",,1,,60,
