Bid Details,,,
Bid End Date/Time,,05-08-2021 16:00:00,
Bid Opening Date/Time,,05-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,80 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Directorate Of Coordination Police Wireless,
Office Name,,New Delhi,
Total Quantity,,3,
Item Category,,RADIO COMMUNICATION TEST SET (ANALOG / DIGITAL),
"Minimum Average Annual Turnover of theBidder",,100 Lakh (s),
OEM Average Turnover (Last 3 Years),,800 Lakh (s),
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
EMD Percentage(%),,5.00
EMD Amount,,1206000
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00,,
Duration of ePBG required (Months).,,38,,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
"",Specification,,Specification Name,,Bid Requirement (Allowed Values)
"","RCTS consisting of 'DigitalTest (Options) for P25- I&II",,Yes
"","RCTS consisting of 'DigitalTest (Options) for TETRA",,No
"","RCTS consisting of 'DigitalTest (Options) for NXDN",,No
"","RCTS consisting of 'DigitalTest (Options) for DPMR",,No
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"RCTS consisting of 'DigitalTest (Options) for DMR",,Yes
TEST REPORTS,,"Availability of Test Reportsfrom Central Govt / NABLapproved / ILAC accreditedLab to prove conformity tothe MHA QR/specification",,Yes
"","If Yes, Test Report to befurnished to the Buyer ondemand",,Yes,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng OfficerPradeep Narayan110003,Block-9, CGO Complex,1330BaliyaLodhi Road, New Delhi",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Pradeep NarayanBaliya",,"110003,Block-9, CGO Complex,Lodhi Road, New Delhi",,3,,30,
