Bid Details,,,
Bid End Date/Time,,16-08-2021 17:00:00,
Bid Opening Date/Time,,16-08-2021 17:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Gujarat,
Department Name,,Agriculture And Co-operation Department Gujarat,
Organisation Name,,Anand Agricultural University,
Office Name,,Anand,
Total Quantity,,11,
Item Category,,RNAprotect Bacteria Reagent,
"Minimum Average Annual Turnover of theBidder",,1 Lakh (s),
OEM Average Turnover (Last 3 Years),,3 Lakh (s),
Years of Past Experience required,,1 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover,OEMAuthorization Certificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,40 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
Required,,No
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer388110,College of veterinary1Dharamshibhai Rankscience ,Agricultural University,1130Anand-388110",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Dharamshibhai Rank,,"388110,College of veterinaryscience ,Agricultural University,Anand-388110",,11,,30,
