Bid Details,,,
Bid End Date/Time,,11-08-2021 13:00:00,
Bid Opening Date/Time,,11-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Petroleum And Natural Gas,
Department Name,,Na,
Organisation Name,,Oil And Natural Gas Corporation Limited,
Office Name,,Ahmedabad Asset,
Total Quantity,,200,
Item Category,,Morpholine as per IS : 12084,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,Yes,
"Inspection to be carried out by Buyers ownempanelled agency",,Yes,
Type Of Inspection,,Post Dispatch,
"Name of the Empanelled InspectionAgency/ Authority",,Board of Officers,
Quality Assurance Plan document,,1627370331.pdf,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
"SpecificationSpecification NameBid Requirement (Allowed Values)CertificationWhether ISI MarkedYES, NoTest Report DetailsAvailability of Test Report fromYesCentral Govt/NABL/ILACaccredited lab to proveconformity to specificationTest Report to be submitted toYesthe Buyer on Demand write NAif Test report is not available",Specification,,Specification Name,,Bid Requirement (Allowed Values)
Certification,,Whether ISI Marked,,"YES, No",
Test Report Details,,"Availability of Test Report fromCentral Govt/NABL/ILACaccredited lab to proveconformity to specification",,Yes,
"","Test Report to be submitted tothe Buyer on Demand write NAif Test report is not available",,Yes,,
"Specification ParameterBid Requirement (Allowed Values)NamePacking size50 Kg or 200 kg in HDPE Drums","Specification ParameterName",,Bid Requirement (Allowed Values)
Packing size,,50 Kg or 200 kg in HDPE Drums,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer382721,I/c Receipt Kalol,1Sandeep Kumar20015ONGC, Kalol Stores, Kalol,",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Sandeep Kumar,,"382721,I/c Receipt Kalol,ONGC, Kalol Stores, Kalol,",,200,,15,
