Bid Details,,,
Bid End Date/Time,,07-08-2021 14:00:00,
Bid Opening Date/Time,,07-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Uttar Pradesh,
Department Name,,Urban Development Department Uttar Pradesh,
Organisation Name,,N/a,
Office Name,,Nagar Nigam Mathura Vrindavan,
Total Quantity,,1,
Item Category,,Crawler Hydraulic Excavator,
"Minimum Average Annual Turnover of theBidder",,16 Lakh (s),
Years of Past Experience required,,1 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Bidder Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,KOTAK MAHINDRA BANK,
"",EMD Percentage(%),,5.00,
"",EMD Amount,,161965,
"",Advisory Bank,,KOTAK MAHINDRA BANK,
ePBG Percentage(%),,10.00
Duration of ePBG required (Months).,,12
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"","Conforming IS/ISO7135:2009 HydraulicExcavator (Crawler)",,Yes
"",Operating mass,,More than 8400.0 Or higher
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,Shipping mass,,More than 8400.0 Or higher
"",,Ignition type,,Diesel
"",,Type of cycle,,4 Stroke
"",,Max Engine horsepower,,More than 76.0 Or higher
"",,"Maximum Engine torque(Nm@rpm)",,290
"",,"Bucket capacity to handlematerial of density",,More than 0.32 Or higher
"",,"ISO net flywheel power atgiven engine speed(hp@rpm)",,More than 66.0 Or higher
"",,Maximum swing speed,,12.5
"",,Reach at ground level,,6315.0
"",,Depth reach,,More than 4007.0 Or higher
"",,Travel speed,,5.1
"",,Gradeability (degree),,More than 35.0 Or higher
"",,"Force at bucket curl at theTip",,5755.0
"",,Operating weight,,More than 8400.0 Or higher
"",,Standard Boom,,3700.0
"",,Standard Arm,,1740.0
"",,maximum digging depth,,More than 4007.0 Or higher
"",,maximum digging Reach,,More than 5454.0 Or higher
"",,Rated Lift Capacity,,4590
"",,fuel tank capacity,,164.0
"ConstructionParameters",,minimum ground clearance,,More than 365.0 Or higher
"",,Maximum Loading height,,More than 5401.0 Or higher
"",,Minimum Loading height,,0.0
"",,Maximum dig depth,,More than 4007.0 Or higher
"",,Dump height,,More than 5401.0 Or higher
"",,Overall reach height,,More than 7094.0 Or higher
"",,Bucket Digging Force (ISO),,More than 57.43 Or higher
"",,Stick Digging Force (ISO),,40.54
"PerformanceParameters",,Tipping Load (kN),,60
"","Operating hours duringwarranty period",,5000.0,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1Rahul Upadhyay281001,General Ganj Mathura130",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Rahul Upadhyay,,"281001,General Ganj Mathura",,1,,30,
