Bid Details,,,
Bid End Date/Time,,05-08-2021 16:00:00,
Bid Opening Date/Time,,05-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,80 (Days),
Ministry/State Name,,Pmo,
Department Name,,Department Of Atomic Energy,
Organisation Name,,Electronics Corporation Of India Limited,
Office Name,,Telangana,
Total Quantity,,2,
Item Category,,"32"" DUAL MONITOR FOR DISPLAY OF SCADA GRAPHICS",
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Certificate (Requestedin ATC),OEM Authorization Certificate,Compliance of BoQspecification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,30 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,4 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1P Raghavi Sowmya500062,PO-ECIL215",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,P Raghavi Sowmya,,"500062,PO-ECIL",,2,,15,
"S.No.Document TitleDescriptionApplicable i.r.o. ItemsAnnexure32"" DUAL MONITOR FOR DISPLAY OF32"" DUAL MONITOR FOR DISPLAY1ViewSCADA GRAPHICSOF SCADA GRAPHICS(2)TECHNICAL32"" DUAL MONITOR FOR DISPLAY OF32"" DUAL MONITOR FOR DISPLAY2ViewSCADA GRAPHICSOF SCADA GRAPHICS(2)",S.No.,,Document Title,,Description,,Applicable i.r.o. Items
1,,"AnnexureView",,"32"" DUAL MONITOR FOR DISPLAY OFSCADA GRAPHICS",,"32"" DUAL MONITOR FOR DISPLAYOF SCADA GRAPHICS(2)",
2,,"TECHNICALView",,"32"" DUAL MONITOR FOR DISPLAY OFSCADA GRAPHICS",,"32"" DUAL MONITOR FOR DISPLAYOF SCADA GRAPHICS(2)",
