Bid Details,,,
Bid End Date/Time,,10-08-2021 19:00:00,
Bid Opening Date/Time,,10-08-2021 19:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Uttar Pradesh,
Department Name,,"Cane Development (ganna Vikas Vibhag) Department UttarPradesh",
Organisation Name,,N/a,
Office Name,,Lucknow,
Total Quantity,,29,
Item Category,,Lead Acid Battery-IS 16046,
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,80 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,10 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"","Types of Lead Acid ofBattery",,"Small sized Valve Regulated Lead -Acid Batteries(SMF) conforming to JISC: 8702/1998 (Part 1,2 & 3)with latest amendments"
"","Nominal Voltage of Battery(volts)",,12.0 Volt
"",Material of container,,Polypropylene
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Rated Capacity at C20discharge (AH)",,100
"",,Warranty (Years),,2 Years
"",,Battery Condition,,Dry Charged
CONSTRUCTIONAL,,"Dimensions (L x W x H) (mmx mm x mm)",,As per relevant IS Specifications
"",No.of cells per Battery (No.),,6 Cells for 12 Volt battery,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer246763,The Kisan Sahkari Chini1Danveer Singh2915Mill Ltd.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Danveer Singh,,"246763,The Kisan Sahkari ChiniMill Ltd.",,29,,15,
