Bid Details,,,
Bid End Date/Time,,11-08-2021 14:00:00,
Bid Opening Date/Time,,11-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,15 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Central Reserve Police Force (crpf),
Office Name,,Dte. Genl.,
Total Quantity,,6942,
Item Category,,"Concrete Slab 50 mm (precast and fencing wall having highgrade concrete with MS Wire) with installed",
"Minimum Average Annual Turnover of theBidder",,5 Lakh (s),
OEM Average Turnover (Last 3 Years),,3 Lakh (s),
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover,OEMAnnual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,15 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
EMD Percentage(%),,3.00
EMD Amount,,27074
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer110003,DIRECTORATEGENERAL, CRPF, CGO1Pappu Kumar RajakCOMPLEX, BLOCK NO.1, 3RD694215FLOOR, LODHI ROAD, NEWDELHI",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Pappu Kumar Rajak,,"110003,DIRECTORATEGENERAL, CRPF, CGOCOMPLEX, BLOCK NO.1, 3RDFLOOR, LODHI ROAD, NEWDELHI",,6942,,15,
