Bid Details,,,
Bid End Date/Time,,21-08-2021 12:00:00,
Bid Opening Date/Time,,21-08-2021 12:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Gujarat,
Department Name,,Agriculture And Co-operation Department Gujarat,
Organisation Name,,Navsari Agricultural University Navsari,
Office Name,,Directorate Of Research,
Total Quantity,,1,
Item Category,,Hydraulic Ram,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,10 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer393040,College of AgriculturalSondarvaEngineering & Technology,1KetankumarParsi Tekra, Dediapada, Ta145NagjibhaiDediapada, Dist Narmada,Gujarat Pin 393040",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"SondarvaKetankumarNagjibhai",,"393040,College of AgriculturalEngineering & Technology,Parsi Tekra, Dediapada, TaDediapada, Dist Narmada,Gujarat Pin 393040",,1,,45,
